,제목,작가,장르,줄거리,url,썸네일,플랫폼,키워드
905,마왕,이은영,"#로맨스
","평범한 일상을 보내던 고등학생 장세나. 어느 날 도시는 유성우의 폭격을 당하고 세나는 부모님을 눈앞에서 잃고 쇼크에 빠진다.  
그 사건을 계기로 세나에게 잠재돼 있던 ‘엘’의 힘이 발현되고 세나는 빛과 함께 공간 속으로 사라진다.  
의식을 잃은 동안 모든 기억과 힘을 스스로 봉인한 세나. 그리고 유성우의 폭격이후, 새로운 학교로 전학을 가게 된 세나는 그곳에서 ‘카이’를 만나게 된다.  
알 수 없는 끌림으로 두 사람은 서로 사랑하는 사이가 되지만, 점점 세나를 향해 다가오는 ‘라’의 공격으로 결국 카이는 죽게 된다.  
그리고 세나 앞에 죽은 줄 알았던 ‘카이’와 똑같은 얼굴을 한 미지의 존재인 ‘칼릴’이 나타나면서 운명적인 로맨스가 시작되는데?!
",https://www.lezhin.com/ko/comic/mawang,https://ccdn.lezhin.com/v2/comics/6588784907255808/images/tall.jpg?updated=1580872983284&width=840,레진코믹스,"['카이', '폭격', '유성우', '로맨스', '가게']"
906,장난스런 키스,타다 카오루,"#로맨스
","고교 3년생인 코토코는 입학식에서 한눈에 반해버린 이리에 나오키에게 고백할 결심을 하고 용기를 쥐어짜내 그에게 러브레터를 건네어 보는데… 
하지만 이리에는 '필요없어. 머리 나쁜 여자는 질색이야.'라며 냉정하게 퇴짜를 놓는다. 
IQ 200인 엄청난 천재에다 운동까지 만능인 그는 코토코에게 그림의 떡이나 다름없는데!! 
실연의 아픔에 이어 엎친데 덮친격으로 코토코의 집이 지진으로 부서지게 되어 버린다. 
아버지의 절친한 친구분의 댁에서 당분간은 생활하게 되지만, 그 집은 이리에 나오키의 집이었던 것이다!! 
어쩔 수 없이 둘은 내키지 않는 동거 생활을 시작하게 되는데!! 
",https://www.lezhin.com/ko/comic/playfulkiss,https://ccdn.lezhin.com/v2/comics/5947589140152320/images/tall.jpg?updated=1465891875164&width=840,레진코믹스,"['나오키', '입학식', '고교', '고백', '용기']"
907,흑교사와 살고 있습니다,롯폰기 아야,"#로맨스
","낮에는 상냥한 그 선생님, 밤에는 조금 위험한 불량 교사!?
조금 소심한 여고생, 미쿠니 시오리가 존경하는 사람은
누구에게나 친절하고, 모두가 사랑하는 역사 과목 담당 쿄코쿠 선생님.
하지만 미쿠니가 감추고 있던 비밀을 알게 된 쿄코쿠는
갑자기 짓궂은 표정을 지으며 그녀를 괴롭히기(?) 시작하는데…?!
",https://www.lezhin.com/ko/comic/blackteacher,https://ccdn.lezhin.com/v2/comics/5157334770384896/images/tall.jpg?updated=1548747964686&width=840,레진코믹스,"['갑자기', '사랑', '담당', '로맨스', '과목']"
908,아츠모리 군의 아내(←미정),타아모,"#학원#로맨스#현대물#츤데레#달달물
","이게 아마 사랑이라는 거겠지.
시골에 사는 중학생 니시키는 공부를 무척 좋아한다. 하지만 실은 부모님이 정해준 약혼자가 있어 시골 생활에 갑갑함을 느끼고 있다. 그러던 어느 날, 도쿄에서 온 고등학생 아츠모리를 만나게 된 니시키. 독특한 가치관을 가진 아츠모리는 시골을 떠날 방법으로 놀랍게도 니시키에게 결혼을 제안!! 아츠모리에게 강하게 끌린 니시키는 그를 쫓아 도쿄의 고등학교에 진학하는데…?!
Atsumorikun no Oyomesa(←Mitei)ⓒTaamo 2018
All rights reserved. First published in Japan in 2018 by Kodansha Ltd., Tokyo
Electronic Publishing rights for this Korean edition arranged through Kodansha Ltd.
",https://www.lezhin.com/ko/comic/atsumori,https://ccdn.lezhin.com/v2/comics/5005384249311232/images/tall.jpg?updated=1615350926538&width=840,레진코믹스,"['시골', '결혼', '고등학생', '가치관', '고등학교']"
909,"맛있게 먹는 방법, 가르쳐줘",미즈모,"#로맨스
","아버지와 단 둘이 살고 있던 여고생 미즈호는 아버지의 장기 출장 중에
집이 사고로 붕괴하여 망연자실해 있었다.
그런 미즈호에게 구원의 손길을 내민 것은 동급생 하야토 군!
'곧바로 들어갈 수 있는 좋은 집이 있다'는 말에 가보니 그곳에는
싱그러운 채소가 자라고 있는 텃밭이 있었는데….
신기해하며 구경하던 중
 하야토의 형 료우에게 채소 도둑으로 오해를 사게 되고 만다.
이렇게 무서운 사람이랑 한집에서 살게 된다고……?!!
꽃미남 농업 청년과 소극적인
",https://www.lezhin.com/ko/comic/growing_vegetables_house,https://ccdn.lezhin.com/v2/comics/5341056662241280/images/tall.jpg?updated=1477289468911&width=840,레진코믹스,"['미즈', '손길', '오해', '채소', '텃밭']"
910,거짓의 키스 진실한 사랑,오다 미즈키,"#로맨스
","""세상에서 가장 좋아하는 사람 앞에서 맹세의 키스를…""
결혼식을 3개월 앞둔 마오는 동물 병원에서 근무 중. 약혼자인 타츠오미는 아무 말 하지 않아도 마음을 헤아려주는 사람이다.
누가 봐도 부러움을 사는 상대지만, 결혼식이 다가올 수록 마오의 마음 속에는 옛 친구인 '텟페이' 로 가득차게 되고…
그런 그녀의 앞에 7년만에 나타난 텟페이로 인해 멈춰진 7년 전의 시간이 지금 다시 흐른다!
",https://www.lezhin.com/ko/comic/lier_kiss_true_love,https://ccdn.lezhin.com/v2/comics/5687011428270080/images/tall.jpg?updated=1465538537775&width=840,레진코믹스,"['결혼식', '마음', '개월', '타츠오미', '근무']"
911,왕자가 나를 포기하지 않아!,아사다 니키,"#로맨스#얼굴천재#선후배#재벌#학원
","왕자님과 서민의 지독한 사랑, 시작─♡
서민이면서 상류층 자제들이 모인
고등학교에 들어간 요시다 코우메.
그곳에서 말도 안 되게 지체 높은 왕자, 이치몬지.
하츠유키의 마음에 드는 바람에
영문도 모른 채 한결같은 총애를 받게 된다!
서민의 상식은 일절 통하지 않는
하츠유키가 퍼붓는 맹공격에
어떻게든 거역하려는 코우메지만…?
끝내주게 잘난 왕자×평범 소녀의
상상 초월 러브 코미디!
ⓒNikki Asada/Kodansha Ltd.
",https://www.lezhin.com/ko/comic/prince_wont_give_up,https://ccdn.lezhin.com/v2/comics/5274038269706240/images/tall.jpg?updated=1603186288316&width=840,레진코믹스,"['하츠', '왕자', '고등학교', '사랑', '영문']"
912,백귀연란,토리우미 페도로,"#로맨스
","그날, 코코가 만난 것은
너무나도 아름다운 신귀 형제였다.
『사람이 아닌 것』이 보이는 것 외에는
지극히 평범한 여고생, 우노하나 코코.
하지만 슬픈 흑련 요괴의 습격을 받은 순간,
잠들어 있던 힘이 깨어나는데…?!
동양풍 판타지 러브 신감각, 개막!!
ⓒPedoro Toriumi/Kodansha Ltd.
",https://www.lezhin.com/ko/comic/white_ghost,https://ccdn.lezhin.com/v2/comics/5615669626339328/images/tall.jpg?updated=1574840671144&width=840,레진코믹스,"['그날', '로맨스', '만난', '신귀', '형제']"
913,난 널 좋아하지 않을거야!,시바타 히카리,"#로맨스
","중학교 동창회 술자리에서 나츠메 군과 재회하게 되었다. 친구는 그 녀석이 나한테 관심이 있어 보인다고 하지만 티를 전혀 안 내서인지, 조금 기분이 나쁜데…?! 나를 어떻게 생각하는지를 알아야 목표를 세우고 계획을 짤 텐데…! 절대 솔직해질 수 없는 하나코의 러브 코미디☆
",https://www.lezhin.com/ko/comic/i_dont_like_you,https://ccdn.lezhin.com/v2/comics/5091970598436864/images/tall.jpg?updated=1542777951142&width=840,레진코믹스,"['동창회', '로맨스', '술자리', '재회', '중학교']"
914,양의 시간,기만,"#로맨스
","다시 오지 않을 순수한, 가장 빛나는 시간을 살고 있는 청춘들의 이야기!
작은 키에 통통한 체격, 얼굴은 보통인 지극히 평범한 소녀 은아. 다른 친구들과 두루 잘 지내고 겉으로는 아무 문제없는 것처럼 보이지만 그녀에게도 고등학교에 갓 입학해 새로운 친구를 사귀는 일이 쉽지만은 않다. 혼자가 되는 게 무서워 주변 친구들에게 맞춰주려 하지만 왠지 모르게 함께 있어도 겉도는 느낌만 들 뿐이다.
 한편 입학식에서 우연히 알게 된 휘언이를 보고 은아는 첫사랑에 빠진다. 이를 눈치 챈 수현은 비밀을 지켜주는 대가로 유하와의 데이트 자리를 만들어달라고 협박(?)하고, 우여곡절 끝에 은아와 유하, 휘언과 수현 네 사람이 함께 영화를 보러 간다. 하지만 달콤한 시간도 잠시, 이 자리가 남수현과 자길 엮기 위한 거란 걸 알게 된 유하가 중도 퇴장하면서 데이트는 감정싸움으로 번진다. 설상가상으로 데이트 장면을 목격한 반 친구들 사이에 이상한 소문이 퍼지면서 은아는 따돌림까지 당하게 된다. 이 사실을 모르는 남수현은 무슨 뜻에서인지 은아와 같은 동아리에 가입하는데…?! 
양의 시간ⓒ기만/학산문화사
",https://www.lezhin.com/ko/comic/our_place_our_time,https://ccdn.lezhin.com/v2/comics/4794708895334400/images/tall.jpg?updated=1538103600777&width=840,레진코믹스,"['데이트', '친구', '자리', '고등학교', '로맨스']"
915,이건 분명 사랑이 아니야,타치키 마야,"#로맨스
","음악을 사랑하는 여고생 드러머 히비키는 재수 없는 기타&보컬 쇼우와 쿨한 베이시스트 리츠를 만난다. 히비키도 쇼우도 혼성 밴드는 죽어도 싫지만 서로의 연주‘만’은 너무나도 마음에 들어서 결국 밴드를 결성하게 된다.
[절대적인 룰은 ‘밴드 멤버끼리 연애금지’!]
내가 좋아하는 건 그 녀석의 연주뿐이니까 그 정도는 식은 죽 먹기…라고 생각했는데?!
",https://www.lezhin.com/ko/comic/not_definitely,https://ccdn.lezhin.com/v2/comics/5433422115635200/images/tall.jpg?updated=1592543273665&width=840,레진코믹스,"['연주', '밴드', '드러머', '로맨스', '리츠']"
916,카미키 형제 사절,온다 유지,"#로맨스
","엄마와 딸, 단둘인 가정에서 자란 이로하는
고등학교에 입학하자마자,
엄마의 재혼상대의 아들인
카미키 형제와 동거하게 된다.
타입이 다른 두 명의 훈남 형제와의 동거로,
학교에서도 집에서도 소란스러운 나날이 시작되는데…?!
두근두근♥ 귀여운 형제 러브 코미디─
ⓒYuji Onda/Kodansha Ltd.
",https://www.lezhin.com/ko/comic/kamiki_brothers,https://ccdn.lezhin.com/v2/comics/6006966115696640/images/tall.jpg?updated=1572942410430&width=840,레진코믹스,"['동거', '형제', '고등학교', '단둘', '가정']"
917,연애하자고 해볼까?,기묘한 소녀,"#로맨스
","혹시 이런 경험 있으신가요?
좋아하는 사람을 위해 나 자신을 바꾸려고 노력했던 경험
그 사람 마음에 들고 싶어서 예쁜 옷을 입고
그 사람 마음에 들고 싶어 못하던 공부도 열심히 했던 시간
여기 네 명의 소년, 소녀들이 잊고 있던 당신의
첫사랑의 기억을 되찾게 해줄 거에요
순수하고 아름다웠던 당신의 첫사랑은 안녕하신가요?
새콤달콤한 청춘 로맨스, 연애하자고 해볼까!? 지금 확인해보세요!
",https://www.lezhin.com/ko/comic/try_to_love,https://ccdn.lezhin.com/v2/comics/6053645623099392/images/tall.jpg?updated=1594370770486&width=840,레진코믹스,"['기억', '노력', '소녀', '소년', '첫사랑']"
918,센티멘털 컬러,윤정,"#로맨스
","색들이 품고 있는 사물과 사람들의 이야기…
당신에게 형형색색의 감정들을 들려드립니다.
당신은 어떤 색을 좋아합니까?""

",https://www.lezhin.com/ko/comic/sentimental_color,https://ccdn.lezhin.com/v2/comics/6198400858193920/images/tall.jpg?updated=1492417364200&width=840,레진코믹스,"['감정', '로맨스', '사물', '형형색색', '이야기']"
919,밀원남자,아나사키 유나,"#로맨스
","여고와 남고(꽃미남 전용)가 합병?! 망상도 꿈도 아니야, 레알이라구~!!
「S 남친 최고」의 아니사키 유나 최신작!!
마키가 다니는 시라후지 여고는 경영난으로 인해 어떤 남학교와 합병하게 된다.
그런데!
그 남학교란 곳이 꽃미남으로 유명한 ‘밀원학원’이었다는!!
남자에 도통 면역이 없는 시라후지 출신 여학생들은 꽃미남 파도와 미소년 훈풍에 그야말로 녹아나는데…….
하지만 그들을 기다리고 있던 것은 만만치 않은 강적(S속성) 학생회장 칸나기 유지와 극악한 안경남 부회장 혼조 카나메였다.
예상치 못한 전개에 당황하는 마키와 친구들.
하지만…… 꽃미남이면 아무래도 상관없잖아?!
",https://www.lezhin.com/ko/comic/honeyboy,https://ccdn.lezhin.com/v2/comics/770/images/tall.jpg?updated=1428053780865&width=840,레진코믹스,"['미남', '시라', '학교', '후지', '도통']"
920,아가씨라고 부르지 말아줘,아마쿠라 후유,"#연상연하#로맨스#나이차커플
","「이것도 사장님 명령이라면 어쩔 수 없죠」
엄마를 여의고, 연이은 출장 중인 아빠를 둔 미사키는
아무런 구속 없이 살아가면서도 늘 외톨이 신세.
그런 미사키를 위해 아빠가 돌봐주길 부탁한 이는
능력 좋은 부하 미야시타 씨!
갑작스레 시작된 연상 훈남과의 동거에 혼란스러운 미사키이지만,
그는 「일이니까요」 라며 냉정한 태도.
하지만 함께 사는 동안, 조금 순진하고 다정한 미야시타 씨에게
저도 모르게 두근거리고 마는데….
24시간 두근두근!!
아가씨X능력 좋은 부하의 나이차 동거 러브♡
",https://www.lezhin.com/ko/comic/dont_call_me_lady,https://ccdn.lezhin.com/v2/comics/6353096009908224/images/tall.jpg?updated=1620630167500&width=840,레진코믹스,"['연상', '구속', '능력', '동거', '부탁']"
921,지저스님! -사랑과 열반 사이-,진YE,"#로맨스#순진#얼굴천재#일상#개그
","불교 집안에서 태어나 불교만을 믿어온  강세음에게
다가온 새로운 인연!
잘생기고, 착하고, 배려 있고, 키도 적당한 나의 님에게
문제가 있다면...
아악~! 독실한 기독교인이라고?
서로 다른 종교를 가진 두 남녀의 알콩달콩 로맨스를
기대하세요!
",https://www.lezhin.com/ko/comic/jesusnim,https://ccdn.lezhin.com/v2/comics/5611386040811520/images/tall.jpg?updated=1601860844651&width=840,레진코믹스,"['강세', '서로', '남녀', '로맨스', '개그']"
